Date Coord-System Altitude Latitude Longitude D_deg D_min I_deg I_min H_nT X_nT Y_nT Z_nT F_nT dD_min dI_min dH_nT dX_nT dY_nT dZ_nT dF_nT
2024.0 M M321.0 5 -72    -9d 41m    26d 27m   26944.9  26561.4  -4530.1  13405.5  30095.5    -9.4     -13.5        -22.5    -34.5    -68.5   -143.3    -83.9
2024.0 M M1415.0 -14 -68   -10d  6m    -8d 19m   23125.9  22767.8  -4054.2  -3383.3  23372.1   -13.4     -16.5        -67.3    -82.1    -77.2   -103.8    -51.6
2024.0 M M247.0 -15 -63   -13d 53m   -13d 39m   22366.2  21713.3  -5365.0  -5432.8  23016.6   -12.9     -20.8        -68.4    -86.5    -64.8   -126.9    -36.5
2024.0 M M381.0 -22 -64   -11d 13m   -23d 41m   20409.1  20019.3  -3970.2  -8953.0  22286.6   -13.5     -16.9        -76.4    -90.5    -63.6    -86.2    -35.4
2024.0 M M798.0 -20 -63   -12d 42m   -21d 29m   20840.2  20330.6  -4580.5  -8205.3  22397.3   -13.3     -18.7        -75.4    -91.3    -62.2   -100.9    -33.2
2024.0 M M2549.0 -17 -66   -11d  2m   -14d 40m   22051.0  21643.5  -4219.4  -5772.7  22794.0   -13.6     -17.4        -71.2    -86.5    -72.0   -100.5    -43.4
2024.0 M M305.0 -16 -65   -12d  6m   -13d 44m   22259.7  21764.7  -4668.5  -5440.0  22914.8   -13.4     -18.7        -69.9    -86.5    -70.2   -111.2    -41.5
2024.0 M M4060.0 -17 -69    -8d 28m   -12d 52m   22374.7  22131.0  -3293.1  -5113.5  22951.6   -13.7     -14.6        -71.6    -83.9    -77.4    -83.4    -51.2
2024.0 M M271.0 -11 -68   -10d 42m    -3d  3m   23964.6  23547.9  -4449.3  -1280.3  23998.7   -13.0     -17.4        -61.5    -77.2    -77.4   -118.0    -55.1
2024.0 M M498.0 -16 -62   -14d 27m   -16d  7m   21949.5  21255.9  -5474.3  -6344.6  22848.1   -12.7     -21.3        -70.6    -88.6    -61.1   -126.7    -32.6
2024.0 M M131.0 -10 -65   -13d  9m    -3d 27m   24038.2  23408.4  -5466.2  -1445.7  24081.6   -12.3     -20.5        -57.2    -75.3    -70.9   -140.1    -48.7
2024.0 M M140.0 -13 -64   -13d 28m    -9d 28m   23075.7  22441.3  -5373.7  -3848.8  23394.5   -12.7     -20.6        -64.2    -82.4    -68.3   -131.7    -41.7
2024.0 M M4058.0 -16 -68    -9d 36m   -11d 45m   22539.5  22223.8  -3759.4  -4686.6  23021.6   -13.6     -15.9        -70.1    -84.0    -76.4    -94.0    -49.5
2024.0 M M142.0 -13 -64   -13d 28m    -9d 28m   23075.7  22441.3  -5373.7  -3848.8  23394.5   -12.7     -20.6        -64.2    -82.4    -68.3   -131.7    -41.7
2024.0 M M3703.0 -17 -67   -10d 11m   -14d  1m   22151.0  21802.0  -3916.8  -5531.8  22831.3   -13.7     -16.5        -71.2    -85.6    -74.1    -94.9    -46.1
2024.0 M M3936.0 -19 -65   -11d 19m   -18d 32m   21345.4  20930.5  -4188.0  -7157.9  22513.6   -13.6     -17.4        -73.5    -88.6    -68.3    -95.9    -39.2
2024.0 M M135.0 -18 -57   -17d 33m   -23d 45m   20741.6  19776.3  -6254.0  -9124.5  22659.9   -11.1     -23.7        -78.3    -94.9    -40.4   -136.0    -16.9
2024.0 M M140.0 -13 -64   -13d 28m    -9d 28m   23075.7  22441.3  -5373.7  -3848.8  23394.5   -12.7     -20.6        -64.2    -82.4    -68.3   -131.7    -41.7
2024.0 M M278.0 -18 -59   -16d 13m   -21d 52m   20979.6  20144.6  -5860.0  -8421.1  22606.6   -12.0     -22.5        -76.0    -93.4    -49.0   -129.0    -22.5
2024.0 M M142.0 -11 -66   -12d 15m    -4d 26m   23819.9  23276.8  -5057.4  -1848.7  23891.6   -12.7     -19.3        -60.2    -77.6    -73.5   -129.9    -50.0
2024.0 M M203.0 -14 -67   -10d 55m    -8d 58m   23043.7  22626.2  -4366.3  -3633.9  23328.4   -13.4     -17.5        -66.9    -82.7    -75.4   -109.8    -49.0
2024.0 M M183.0 -14 -67   -10d 55m    -8d 58m   23043.9  22626.4  -4366.3  -3633.9  23328.6   -13.4     -17.5        -66.9    -82.7    -75.4   -109.8    -49.0
2024.0 M M144.0 -13 -65   -12d 42m    -8d 41m   23159.4  22592.4  -5093.3  -3534.2  23427.5   -13.0     -19.7        -64.4    -82.0    -71.0   -126.1    -44.6
2024.0 M M194.0 -14 -66   -11d 44m    -9d 39m   22951.1  22471.7  -4666.4  -3902.3  23280.5   -13.3     -18.5        -66.6    -83.2    -73.2   -115.6    -46.3
2024.0 M M414.0 -16 -60   -15d 53m   -17d 54m   21742.2  20912.1  -5950.7  -7023.4  22848.5   -12.1     -22.8        -71.8    -90.0    -53.9   -135.9    -26.5
2024.0 M M161.0 -14 -65   -12d 31m   -10d 23m   22860.2  22316.3  -4957.2  -4189.7  23241.0   -13.1     -19.4        -66.4    -83.8    -70.8   -121.2    -43.5
2024.0 M M2905.0 -19 -65   -11d 19m   -18d 32m   21354.3  20939.0  -4191.0  -7161.0  22523.0   -13.6     -17.5        -73.5    -88.7    -68.4    -95.9    -39.2
2024.0 M M125.0 -16 -58   -17d 13m   -19d 48m   21530.2  20565.2  -6373.6  -7752.7  22883.5   -11.3     -24.1        -73.6    -91.2    -45.7   -143.9    -20.5
2024.0 M M1855.0 -21 -64   -11d 33m   -22d 15m   20672.2  20253.6  -4139.1  -8454.3  22334.1   -13.5     -17.4        -75.7    -90.4    -64.3    -91.1    -35.6
2024.0 M M156.0 -14 -64   -13d 18m   -11d 10m   22769.9  22159.3  -5237.7  -4495.0  23209.3   -12.9     -20.3        -66.3    -84.3    -68.1   -126.7    -40.5
2024.0 M M374.0 -17 -63   -13d 28m   -16d 53m   21744.3  21146.0  -5065.5  -6601.4  22724.3   -13.1     -20.0        -71.8    -89.1    -64.0   -116.6    -34.8
2024.0 M M18.0 5 -55   -17d 57m    13d 36m   27697.4  26349.1  -8536.4   6697.9  28495.8    -3.2     -25.4          0.4     -7.6    -24.7   -216.6    -50.6
2024.0 M M4.0 5 -55   -17d 57m    13d 36m   27697.6  26349.3  -8536.5   6698.0  28496.0    -3.2     -25.4          0.4     -7.6    -24.7   -216.6    -50.6
2024.0 M M8.0 4 -52   -18d 44m     8d 33m   27663.6  26197.6  -8885.9   4160.8  27974.7    -1.8     -27.2         -4.7     -9.0    -11.9   -224.8    -38.1
2024.0 M M15.0 3 -51   -19d  4m     5d 34m   27467.6  25960.2  -8974.2   2677.3  27597.8    -1.5     -28.0         -9.9    -13.2     -7.7   -227.0    -31.9
2024.0 M M168.0 -4 -77    -4d 56m    13d 12m   26089.2  25992.3  -2247.1   6119.2  26797.2   -11.2     -10.1        -57.1    -64.2    -79.7    -94.3    -77.1
2024.0 M M230.0 -2 -76    -6d  2m    16d 28m   26315.5  26170.1  -2762.3   7775.8  27440.2   -11.0     -11.0        -50.3    -58.9    -78.5   -106.7    -78.5
2024.0 M M580.0 -10 -73    -6d 52m     1d 16m   24611.2  24435.0  -2939.2    547.7  24617.3   -12.7     -12.7        -64.4    -74.8    -82.2    -92.3    -66.5
2024.0 M M84.0 -6 -76    -5d 19m     9d 25m   25682.6  25572.3  -2378.0   4261.7  26033.8   -11.6     -10.7        -60.1    -67.9    -81.1    -92.0    -74.4
2024.0 M M100.0 -3 -70   -10d 17m    12d 21m   25912.6  25496.8  -4623.1   5672.0  26526.1   -11.3     -16.2        -42.2    -56.7    -76.3   -136.9    -70.5
2024.0 M M23.0 -11 -69    -9d 54m    -2d 27m   24043.9  23685.7  -4134.5  -1026.7  24065.8   -13.0     -16.4        -62.3    -77.1    -79.0   -112.0    -57.5
2024.0 M M157.0 -8 -74    -6d 28m     5d 15m   25138.0  24977.7  -2834.2   2309.5  25243.9   -12.2     -12.1        -61.6    -71.3    -82.0    -95.1    -70.1
2024.0 M M22.0 -9 -78    -3d  7m     4d 18m   25302.4  25265.0  -1375.5   1906.1  25374.1   -11.5      -8.5        -68.3    -72.8    -80.7    -68.3    -73.2
2024.0 M M221.0 -9 -70    -9d 28m     1d 42m   24620.8  24285.9  -4047.2    729.5  24631.6   -12.7     -15.8        -58.8    -72.9    -79.9   -114.8    -62.2
2024.0 M M1366.0 -17 -70    -7d 36m   -12d 22m   22517.2  22319.5  -2977.0  -4940.3  23052.7   -13.6     -13.6        -72.0    -83.1    -78.8    -77.7    -53.7
2024.0 M M613.0 -9 -76    -4d 41m     3d 59m   25098.6  25015.1  -2045.8   1745.9  25159.2   -12.0     -10.2        -66.1    -73.0    -81.9    -79.2    -71.4
2024.0 M M29.0 -6 -79    -3d  3m     9d 54m   25938.1  25901.2  -1382.9   4525.8  26329.9   -11.0      -8.3        -64.3    -68.6    -79.4    -75.9    -76.3
2024.0 M M2718.0 -13 -74    -5d 18m    -3d 49m   23979.1  23876.3  -2217.4  -1600.9  24032.4   -12.8     -11.0        -70.0    -77.9    -82.1    -72.6    -65.0
2024.0 M M3445.0 -13 -73    -6d  9m    -4d  9m   23864.8  23727.8  -2553.4  -1728.6  23927.3   -13.0     -12.0        -69.1    -78.4    -82.0    -78.5    -63.3
2024.0 M M2750.0 -9 -77    -3d 53m     4d 10m   25170.3  25112.4  -1707.3   1834.0  25237.1   -11.8      -9.3        -67.1    -72.8    -81.3    -73.6    -72.3
2024.0 M M35.0 -12 -77    -3d  7m    -1d 21m   24571.9  24535.5  -1338.1   -576.9  24578.7   -11.9      -8.7        -71.3    -75.8    -81.3    -60.2    -69.9
2024.0 M M350.0 -7 -76    -5d  7m     7d 37m   25495.6  25394.2  -2271.4   3410.1  25722.7   -11.8     -10.5        -62.3    -69.8    -81.4    -87.9    -73.4
2024.0 M M3323.0 -11 -75    -4d 60m     0d  5m   24541.3  24448.0  -2137.9     37.0  24541.3   -12.4     -10.6        -68.1    -75.6    -82.2    -75.9    -68.2
2024.0 M M3825.0 -15 -70    -8d 10m    -8d 57m   23030.0  22796.9  -3269.0  -3626.4  23313.8   -13.5     -14.3        -69.7    -81.8    -79.5    -87.0    -55.3
2024.0 M M44.0 -15 -75    -3d 53m    -7d  9m   23642.6  23588.1  -1604.0  -2967.7  23828.1   -12.6      -9.6        -72.7    -78.4    -81.5    -57.8    -65.0
2024.0 M M2619.0 -7 -78    -3d 35m     7d 58m   25644.2  25594.1  -1601.6   3591.0  25894.4   -11.3      -8.9        -64.8    -69.9    -80.3    -76.9    -74.8
2024.0 M M10.0 -17 -71    -6d 43m   -11d 56m   22650.0  22494.2  -2651.8  -4785.3  23150.0   -13.5     -12.7        -72.4    -82.3    -79.8    -71.8    -56.0
2024.0 M M77.0 -12 -76    -3d 56m    -1d 31m   24458.6  24401.2  -1675.6   -645.5  24467.1   -12.2      -9.5        -70.5    -76.3    -81.9    -65.7    -68.8
2024.0 M M26.0 -3 -80    -2d 58m    15d 20m   26465.9  26430.6  -1367.4   7259.4  27443.5   -10.5      -8.0        -59.5    -63.6    -77.5    -82.8    -79.3
2024.0 M M179.0 -5 -76    -5d 30m    11d 13m   25855.8  25736.6  -2479.9   5124.3  26358.7   -11.5     -10.8        -57.8    -65.9    -80.6    -95.9    -75.4
2024.0 M M1841.0 -9 -76    -4d 40m     3d 59m   25084.6  25001.1  -2044.3   1744.4  25145.2   -12.0     -10.2        -66.0    -72.9    -81.8    -79.2    -71.4
2024.0 M M125.0 -11 -77    -3d 23m     0d 30m   24787.0  24743.6  -1466.2    213.6  24787.9   -11.9      -8.9        -70.1    -75.1    -81.4    -64.7    -70.7
2024.0 M M2529.0 -6 -77    -4d 33m     9d 38m   25733.3  25652.2  -2041.3   4365.6  26101.0   -11.4      -9.9        -61.5    -68.1    -80.6    -86.4    -75.1
2024.0 M M94.0 -3 -73    -8d  5m    13d 46m   26018.0  25759.5  -3658.2   6374.5  26787.5   -11.4     -13.5        -47.5    -59.2    -78.8   -119.9    -74.7
2024.0 M M2593.0 -16 -71    -7d  1m   -10d 13m   22887.9  22716.2  -2798.0  -4124.9  23256.6   -13.4     -13.0        -71.4    -81.8    -80.1    -76.4    -56.7
2024.0 M M793.0 -11 -75    -4d 60m     0d  5m   24569.1  24475.6  -2141.3     38.1  24569.2   -12.4     -10.6        -68.2    -75.7    -82.3    -76.0    -68.4
2024.0 M M23.0 -8 -79    -2d 36m     6d 14m   25592.8  25566.5  -1160.7   2798.4  25745.4   -11.1      -8.0        -67.7    -71.4    -79.8    -67.4    -74.7
2024.0 M M12.0 -13 -76    -3d 39m    -3d 20m   24232.7  24183.5  -1543.3  -1413.2  24273.9   -12.3      -9.2        -71.6    -77.0    -81.7    -61.2    -67.9
2024.0 M M275.0 -6 -76    -5d 19m     9d 25m   25680.3  25570.0  -2377.7   4261.2  26031.5   -11.6     -10.7        -60.1    -67.9    -81.1    -92.0    -74.4
2024.0 M M469.0 -18 -70    -7d 17m   -14d  3m   22258.5  22078.7  -2823.1  -5570.9  22945.0   -13.6     -13.3        -72.8    -83.4    -78.3    -73.0    -52.9
2024.0 M M88.0 -4 -81    -2d  3m    13d 36m   26421.4  26404.4   -947.9   6389.3  27183.0   -10.3      -7.3        -62.9    -65.7    -77.1    -74.2    -78.6
2024.0 M M201.0 -12 -69    -9d 42m    -4d 13m   23776.7  23436.4  -4008.6  -1754.8  23841.4   -13.2     -16.1        -64.4    -78.8    -79.0   -107.4    -56.3
2024.0 M M54.0 -5 -80    -2d 33m    11d 46m   26186.8  26160.9  -1163.9   5457.0  26749.3   -10.7      -7.8        -63.6    -67.1    -78.3    -75.0    -77.6
2024.0 M M86.0 -4 -81    -2d  3m    13d 36m   26421.4  26404.4   -947.9   6389.3  27183.0   -10.3      -7.3        -62.9    -65.7    -77.1    -74.2    -78.6
2024.0 M M567.0 -14 -74    -5d  2m    -5d 37m   23760.0  23668.5  -2083.6  -2336.6  23874.7   -12.8     -10.8        -71.2    -78.7    -82.0    -68.1    -64.2
2024.0 M M3311.0 -13 -71    -7d 49m    -4d 57m   23664.0  23443.8  -3220.3  -2051.5  23752.7   -13.2     -13.9        -67.5    -79.3    -81.0    -90.5    -59.5
2024.0 M M54.0 -34 -56   -12d 13m   -41d 54m   16785.3  16405.4  -3551.2 -15064.1  22553.8    -9.2     -14.8        -84.2    -91.8    -26.1    -54.6    -26.1
2024.0 M M125.0 -30 -56   -14d 23m   -38d 37m   17393.9  16848.5  -4321.7 -13889.9  22259.3   -10.2     -17.1        -85.6    -95.7    -28.6    -73.0    -21.4
2024.0 M M21.0 -34 -57   -11d 26m   -41d 19m   16939.9  16603.8  -3357.9 -14889.2  22553.2    -9.6     -14.5        -83.3    -91.0    -29.7    -53.1    -27.5
2024.0 M M93.0 -33 -56   -12d 48m   -41d  8m   16912.2  16492.0  -3746.7 -14774.4  22456.8    -9.5     -15.3        -84.6    -92.8    -26.7    -59.0    -24.9
2024.0 M M29.0 -34 -55   -12d 58m   -42d 31m   16631.0  16206.8  -3732.2 -15247.1  22562.4    -8.8     -15.0        -85.1    -92.5    -22.4    -55.9    -24.9
2024.0 M M111.0 -32 -54   -14d 49m   -41d 39m   16750.1  16193.5  -4282.2 -14899.7  22418.0    -8.9     -16.4        -87.0    -95.2    -19.5    -66.1    -21.1
2024.0 M M33.0 -34 -56   -12d 13m   -41d 54m   16785.4  16405.5  -3551.2 -15064.2  22554.0    -9.2     -14.8        -84.2    -91.8    -26.1    -54.6    -26.1
2024.0 M M21.0 -34 -54   -13d 42m   -43d  8m   16476.4  16008.0  -3900.6 -15436.7  22578.0    -8.4     -15.3        -86.0    -93.0    -18.7    -57.0    -23.8
2024.0 M M54.0 -32 -58   -11d 47m   -39d  5m   17361.7  16995.4  -3547.5 -14097.0  22364.1   -10.4     -15.2        -83.0    -92.1    -34.7    -59.9    -26.7
2024.0 M M218.0 -30 -55   -15d  7m   -39d 19m   17242.2  16645.9  -4495.3 -14117.0  22284.2    -9.7     -17.4        -86.7    -96.5    -24.6    -74.5    -19.9
2024.0 M M57.0 -31 -57   -13d  7m   -38d 50m   17368.9  16915.3  -3943.5 -13980.2  22296.3   -10.3     -16.1        -84.3    -93.9    -31.7    -66.4    -24.0
2024.0 M M135.0 -31 -55   -14d 37m   -40d 10m   17064.8  16512.2  -4307.5 -14404.9  22331.8    -9.5     -16.8        -86.4    -95.5    -24.0    -69.7    -21.1
2024.0 M M196.0 9 -69   -11d 48m    30d 57m   27220.5  26645.9  -5563.2  16318.1  31737.0    -7.6     -14.6         -5.2    -17.5    -58.2   -160.1    -86.8
2024.0 M M220.0 9 -64   -14d 22m    27d 57m   27494.6  26634.0  -6825.2  14583.5  31122.8    -6.1     -17.9          4.9     -7.3    -48.5   -180.8    -80.3
2024.0 M M123.0 4 -67   -12d 44m    22d 14m   26943.8  26281.2  -5938.5  11017.1  29109.2    -8.7     -17.5        -14.9    -29.5    -63.4   -166.5    -76.7
2024.0 M M8.0 10 -64   -14d 22m    29d 25m   27544.0  26683.3  -6831.6  15530.4  31620.6    -5.8     -17.5          7.5     -4.1    -46.5   -180.2    -82.0
2024.0 M M203.0 8 -70   -11d  9m    30d  0m   27148.5  26635.5  -5252.8  15675.7  31349.1    -8.2     -14.2        -10.0    -22.3    -61.4   -155.4    -86.4
2024.0 M M442.0 10 -67   -12d 55m    31d 17m   27343.9  26652.4  -6110.4  16612.4  31994.7    -6.8     -15.6          1.6    -10.5    -52.9   -168.4    -86.1
2024.0 M M623.0 10 -69   -11d 51m    32d 21m   27241.7  26661.7  -5591.5  17255.6  32247.0    -7.3     -14.3         -2.9    -14.7    -56.3   -160.4    -88.2
2024.0 M M408.0 10 -67   -12d 55m    31d 17m   27344.3  26652.8  -6110.5  16612.7  31995.2    -6.8     -15.6          1.6    -10.5    -52.9   -168.4    -86.1
2024.0 M M61.0 8 -63   -14d 51m    25d 43m   27502.6  26584.1  -7048.2  13245.7  30526.1    -6.1     -19.0          3.9     -8.7    -47.9   -185.3    -76.9
2024.0 M M43.0 7 -66   -13d 22m    26d 16m   27253.6  26514.6  -6303.5  13451.3  30392.3    -7.5     -17.3         -4.2    -17.7    -56.6   -172.7    -80.2
2024.0 M M157.0 9 -68   -12d 21m    30d 25m   27264.0  26633.2  -5830.6  16004.3  31614.2    -7.4     -15.2         -3.0    -15.5    -56.6   -164.3    -85.8
2024.0 M M100.0 8 -67   -12d 51m    28d 23m   27266.7  26582.9  -6067.8  14735.1  30993.5    -7.4     -16.3         -3.4    -16.5    -56.7   -168.4    -83.1
2024.0 M M442.0 6 -62   -15d 22m    21d 48m   27383.5  26405.2  -7254.3  10951.2  29492.2    -6.3     -20.5         -0.7    -14.1    -48.6   -190.1    -71.2
2024.0 M M438.0 10 -70   -11d 17m    32d 50m   27204.0  26678.1  -5323.4  17554.9  32376.4    -7.6     -13.7         -5.2    -16.8    -57.7   -156.4    -89.1
2024.0 M M11.0 10 -63   -14d 48m    28d 44m   27619.2  26703.4  -7053.3  15138.5  31496.0    -5.4     -18.1          9.3     -2.0    -44.0   -184.0    -80.3
2024.0 M M16.0 11 -69   -11d 54m    33d 44m   27264.4  26678.6  -5621.0  18203.9  32783.0    -7.0     -14.0         -0.6    -12.0    -54.3   -160.6    -89.7
2024.0 M M654.0 10 -66   -13d 25m    30d 42m   27400.2  26652.4  -6357.6  16264.5  31863.8    -6.5     -16.2          3.6     -8.4    -51.0   -172.4    -84.9
2024.0 M M5.0 10 -64   -14d 22m    29d 25m   27544.0  26683.3  -6831.6  15530.4  31620.6    -5.8     -17.5          7.5     -4.1    -46.5   -180.2    -82.0
2024.0 M M161.0 9 -66   -13d 24m    29d 15m   27368.4  26622.9  -6344.2  15326.2  31367.5    -6.8     -16.6          1.2    -11.4    -52.9   -172.7    -83.3
2024.0 M M97.0 6 -61   -15d 48m    20d 58m   27450.8  26413.4  -7475.3  10521.4  29398.1    -5.9     -21.2          0.5    -12.4    -45.6   -194.3    -69.1
2024.0 M M90.0 7 -69   -11d 41m    28d  2m   27130.6  26568.2  -5495.4  14444.1  30736.0    -8.3     -15.2        -10.3    -23.3    -61.8   -159.2    -83.9
2024.0 M M130.0 7 -70   -11d  5m    28d 32m   27101.5  26595.4  -5213.2  14739.5  30850.3    -8.5     -14.5        -12.6    -25.2    -63.1   -154.7    -85.0
2024.0 M M13.0 10 -62   -15d 12m    28d  0m   27699.0  26729.3  -7264.7  14732.5  31373.2    -5.0     -18.7         10.9      0.1    -41.4   -187.7    -78.5
2024.0 M M185.0 9 -69   -11d 48m    30d 57m   27220.6  26646.1  -5563.2  16318.2  31737.1    -7.6     -14.6         -5.2    -17.5    -58.2   -160.1    -86.8
2024.0 M M4.0 10 -66   -13d 25m    30d 42m   27408.9  26660.7  -6360.4  16269.5  31873.9    -6.5     -16.2          3.7     -8.4    -51.0   -172.5    -84.9
2024.0 M M4.0 10 -63   -14d 48m    28d 44m   27619.3  26703.5  -7053.3  15138.6  31496.1    -5.4     -18.1          9.3     -2.0    -44.0   -184.0    -80.3
2024.0 M M23.0 11 -70   -11d 21m    34d 12m   27220.7  26688.3  -5356.9  18502.3  32913.5    -7.3     -13.4         -2.9    -14.2    -55.8   -156.7    -90.5
2024.0 M M428.0 9 -67   -12d 53m    29d 51m   27309.6  26621.9  -6090.0  15671.4  31486.6    -7.1     -15.9         -0.9    -13.4    -54.8   -168.5    -84.6
2024.0 M M93.0 8 -72    -9d 57m    30d 53m   27105.0  26697.5  -4682.4  16216.3  31585.6    -8.5     -12.9        -14.7    -26.1    -63.6   -146.7    -87.9
2024.0 M M2.0 11 -66   -13d 26m    32d  6m   27434.3  26683.9  -6372.8  17213.9  32387.7    -6.1     -15.8          6.0     -5.5    -49.0   -172.1    -86.4
2024.0 M M72.0 10 -71   -10d 43m    33d 17m   27175.6  26702.2  -5050.4  17839.2  32507.7    -7.8     -13.0         -7.6    -18.8    -59.0   -152.4    -89.9
2024.0 M M1527.0 8 -71   -10d 33m    30d 28m   27105.3  26646.6  -4965.5  15944.0  31446.9    -8.4     -13.5        -12.3    -24.2    -62.5   -150.9    -87.1
2024.0 M M23.0 10 -63   -14d 48m    28d 44m   27619.0  26703.2  -7053.2  15138.4  31495.8    -5.4     -18.1          9.3     -2.0    -44.0   -184.0    -80.3
2024.0 M M72.0 10 -66   -13d 25m    30d 42m   27408.0  26659.8  -6360.1  16269.0  31872.8    -6.5     -16.2          3.7     -8.4    -51.0   -172.5    -84.9
2024.0 M M69.0 9 -63   -14d 49m    27d 14m   27567.5  26650.1  -7052.6  14190.3  31005.3    -5.7     -18.5          6.7     -5.3    -46.0   -184.7    -78.6
2024.0 M M75.0 5 -67   -12d 46m    23d 49m   27045.4  26376.8  -5976.7  11939.9  29563.8    -8.4     -17.2        -11.8    -26.1    -61.8   -167.2    -78.4
2024.0 M M10.0 10 -68   -12d 23m    31d 50m   27296.5  26660.9  -5856.4  16946.4  32129.2    -7.1     -14.9         -0.6    -12.6    -54.7   -164.5    -87.3
2024.0 M M1001.0 7 -72    -9d 51m    29d 27m   27053.1  26653.6  -4631.8  15269.6  31064.9    -8.8     -13.1        -17.2    -28.8    -65.3   -145.6    -86.6
2024.0 M M144.0 8 -62   -15d 17m    24d 58m   27571.8  26596.3  -7269.2  12833.6  30412.2    -5.7     -19.7          5.4     -6.8    -45.2   -189.3    -75.0
2024.0 M M106.0 7 -70   -11d  5m    28d 32m   27101.8  26595.7  -5213.3  14739.6  30850.7    -8.5     -14.5        -12.6    -25.2    -63.1   -154.7    -85.0
2024.0 M M400.0 7 -72    -9d 52m    29d 27m   27060.9  26661.2  -4633.6  15274.2  31074.0    -8.8     -13.1        -17.2    -28.8    -65.3   -145.7    -86.6
2024.0 M M180.0 7 -71   -10d 29m    29d  1m   27078.9  26627.1  -4925.9  15016.6  30964.0    -8.6     -13.8        -14.9    -27.0    -64.3   -150.2    -85.8
2024.0 M M331.0 7 -72    -9d 52m    29d 27m   27061.8  26662.1  -4633.8  15274.7  31075.0    -8.8     -13.1        -17.2    -28.8    -65.3   -145.7    -86.6
2024.0 M M232.0 10 -68   -12d 23m    31d 50m   27293.6  26658.1  -5855.5  16944.6  32125.7    -7.1     -14.9         -0.6    -12.6    -54.7   -164.5    -87.3
2024.0 M M47.0 7 -67   -12d 50m    26d 54m   27207.0  26527.8  -6041.2  13799.8  30506.6    -7.8     -16.6         -6.1    -19.6    -58.5   -168.2    -81.6
2024.0 M M263.0 8 -64   -14d 23m    26d 26m   27433.6  26573.5  -6815.7  13640.9  30637.9    -6.4     -18.3          2.2    -10.6    -50.4   -181.2    -78.7
2024.0 M M10.0 8 -71   -10d 34m    30d 28m   27125.1  26665.8  -4970.4  15956.0  31470.0    -8.4     -13.5        -12.3    -24.2    -62.6   -151.1    -87.2
2024.0 M M5.0 9 -62   -15d 15m    26d 30m   27643.6  26670.6  -7269.5  13781.7  30888.5    -5.3     -19.2          8.2     -3.3    -43.3   -188.6    -76.8
2024.0 M M105.0 7 -61   -15d 45m    22d 35m   27556.2  26521.5  -7480.2  11461.7  29844.9    -5.6     -20.8          3.7     -8.6    -44.0   -193.9    -71.0
2024.0 M M431.0 10 -67   -12d 55m    31d 17m   27344.0  26652.5  -6110.4  16612.5  31994.8    -6.8     -15.6          1.6    -10.5    -52.9   -168.4    -86.1
2024.0 M M77.0 8 -71   -10d 33m    30d 28m   27124.2  26665.0  -4970.1  15955.4  31469.0    -8.4     -13.5        -12.3    -24.2    -62.6   -151.0    -87.2
2024.0 M M628.0 9 -70   -11d 13m    31d 26m   27178.3  26658.9  -5288.3  16611.7  31852.9    -7.9     -13.9         -7.5    -19.5    -59.5   -155.9    -87.7
2024.0 M M125.0 9 -65   -13d 54m    28d 37m   27429.7  26626.5  -6589.4  14963.1  31245.6    -6.5     -17.2          3.1     -9.4    -50.8   -176.7    -81.9
2024.0 M M488.0 5 -60   -16d 17m    18d 27m   27383.0  26285.7  -7674.3   9137.2  28867.3    -5.8     -22.4         -1.8    -14.8    -44.0   -198.7    -64.6
2024.0 M M55.0 5 -58   -17d  2m    16d 36m   27510.8  26303.0  -8061.9   8199.3  28706.6    -4.8     -23.7         -0.4    -11.8    -36.9   -206.5    -59.4
2024.0 M M107.0 3 -59   -16d 49m    14d  7m   27130.1  25969.6  -7850.1   6824.3  27975.2    -6.0     -23.9         -8.4    -21.8    -43.2   -202.8    -57.6
2024.0 M M19.0 17 -61   -15d 12m    37d  8m   27809.1  26835.9  -7292.6  21059.8  34883.5    -2.0     -15.8         27.9     22.7    -22.7   -180.0    -86.4
2024.0 M M52.0 13 -59   -16d  0m    30d 12m   28079.3  26990.4  -7743.6  16345.7  32490.4    -2.5     -18.8         22.8     16.3    -25.9   -192.6    -77.2
2024.0 M M4.0 15 -61   -15d 18m    34d 27m   27869.8  26881.1  -7357.5  19124.0  33800.2    -2.7     -16.8         24.1     17.4    -27.5   -183.7    -84.1
2024.0 M M23.0 15 -61   -15d 18m    34d 27m   27869.5  26880.8  -7357.4  19123.8  33799.8    -2.7     -16.8         24.1     17.4    -27.5   -183.7    -84.1
2024.0 M M5.0 14 -61   -15d 22m    33d  5m   27880.0  26883.9  -7385.8  18157.9  33271.6    -3.1     -17.3         22.0     14.6    -29.9   -185.5    -82.8
2024.0 M M3.0 18 -63   -14d 36m    39d 36m   27546.7  26658.1  -6940.0  22789.3  35751.5    -2.5     -14.5         25.9     20.1    -25.7   -174.2    -91.0
2024.0 M M16.0 17 -62   -14d 55m    37d 45m   27702.6  26768.4  -7133.5  21448.7  35035.4    -2.4     -15.4         26.1     20.2    -25.5   -177.9    -88.3
2024.0 M M5.0 15 -61   -15d 18m    34d 27m   27869.8  26881.0  -7357.5  19124.0  33800.1    -2.7     -16.8         24.1     17.4    -27.5   -183.7    -84.1
